,Low,High,Open,Close,Volume
2017-11-07 00:00:00+00:00,6969.69,7232.81,6969.76,7126.63,5272.002571669767
2017-11-08 00:00:00+00:00,7034.9,7898.0,7128.99,7467.96,8704.074292010466
2017-11-09 00:00:00+00:00,7080.0,7470.01,7467.97,7156.0,5902.121831361125
2017-11-10 00:00:00+00:00,6427.03,7349.01,7156.0,6577.62,8975.349829600713
2017-11-11 00:00:00+00:00,6201.02,6894.83,6577.63,6346.7,8437.956612530092
2017-11-12 00:00:00+00:00,5511.11,6484.97,6346.64,5886.35,8487.70206196037
2017-11-13 00:00:00+00:00,5850.0,6840.0,5886.35,6535.87,8197.800481420225
2017-11-14 00:00:00+00:00,6465.41,6748.0,6535.87,6605.0,5361.963435559647
2017-11-15 00:00:00+00:00,6605.0,7348.0,6605.0,7294.0,7233.853214230349
2017-11-16 00:00:00+00:00,7130.0,7985.37,7294.0,7838.53,7797.584859540333
2017-11-17 00:00:00+00:00,7537.01,7988.5,7838.54,7714.71,6866.225678571182
2017-11-18 00:00:00+00:00,7502.0,7847.98,7714.7,7777.01,4758.092899540083
2017-11-19 00:00:00+00:00,7700.12,8098.62,7777.01,8031.82,4554.39234304081
2017-11-20 00:00:00+00:00,7969.0,8293.23,8031.83,8256.01,6004.273826158732
2017-11-21 00:00:00+00:00,7803.15,8375.0,8256.01,8109.0,7899.853604330355
2017-11-22 00:00:00+00:00,8103.13,8298.98,8109.0,8250.0,4813.619426489874
2017-11-23 00:00:00+00:00,8031.16,8274.98,8250.0,8031.17,4397.538161969784
2017-11-24 00:00:00+00:00,7906.2,8324.0,8031.16,8215.01,5558.118555689518
2017-11-25 00:00:00+00:00,8203.98,8795.5,8215.01,8795.5,6195.628116790136
2017-11-26 00:00:00+00:00,8795.5,9595.82,8795.5,9401.11,8075.093389701092
2017-11-27 00:00:00+00:00,9401.1,9795.0,9401.11,9768.71,8296.56144789057
2017-11-28 00:00:00+00:00,9708.82,9989.95,9768.71,9949.0,6926.913537170266
2017-11-29 00:00:00+00:00,8595.55,11485.0,9949.0,9920.0,12478.452836361039
2017-11-30 00:00:00+00:00,9135.6,10850.0,9920.81,9903.01,8530.509989720877
2017-12-01 00:00:00+00:00,9517.0,10937.0,9903.01,10869.84,8390.394255851399
2017-12-02 00:00:00+00:00,10701.0,11100.0,10869.85,10930.24,6352.813176930393
2017-12-03 00:00:00+00:00,10601.03,11891.0,10930.24,11290.0,7132.002738580084
2017-12-04 00:00:00+00:00,10950.01,11643.98,11290.0,11643.98,6025.149477829781
2017-12-05 00:00:00+00:00,11535.0,11875.0,11643.99,11718.35,5970.74982552021
2017-12-06 00:00:00+00:00,11717.51,14399.99,11718.34,14090.0,10957.551032571155
2017-12-07 00:00:00+00:00,13500.0,19528.07,14090.0,17390.01,12260.424654421044
2017-12-08 00:00:00+00:00,13790.0,17776.0,17390.01,16367.03,10742.345345911095
2017-12-09 00:00:00+00:00,13550.0,16499.0,16367.03,15309.98,6901.225362580667
2017-12-10 00:00:00+00:00,13501.0,16290.8,15309.99,15250.0,8799.790668500882
2017-12-11 00:00:00+00:00,15209.6,17493.0,15290.01,16885.76,7676.350981411085
2017-12-12 00:00:00+00:00,16375.0,18149.98,16885.76,17730.12,7460.539971240929
2017-12-13 00:00:00+00:00,15700.0,17900.0,17730.12,16689.61,7536.378936180932
2017-12-14 00:00:00+00:00,16259.0,17199.6,16689.62,16749.78,4701.297016370089
2017-12-15 00:00:00+00:00,16745.0,17899.0,16749.79,17738.0,6597.251768930394
2017-12-16 00:00:00+00:00,17630.0,19797.0,17738.68,19650.01,6656.368674410411
2017-12-17 00:00:00+00:00,19016.72,19891.99,19650.02,19378.99,4979.9256806505655
2017-12-18 00:00:00+00:00,18201.4,19385.0,19378.99,19039.01,6241.854928500704
2017-12-19 00:00:00+00:00,16800.0,19097.0,19039.01,17838.73,7733.2304688507365
2017-12-20 00:00:00+00:00,14059.48,17889.99,17838.73,16496.9,8378.88763406149
2017-12-21 00:00:00+00:00,15158.11,17364.57,16496.9,15758.8,6135.879130170523
2017-12-22 00:00:00+00:00,10400.0,15974.94,15758.8,14210.57,14702.272849211196
2017-12-23 00:00:00+00:00,13750.0,16261.0,14229.47,15075.89,8959.841174531884
2017-12-24 00:00:00+00:00,13210.0,15105.03,15100.0,14221.94,7330.342164900561
2017-12-25 00:00:00+00:00,13500.0,14774.0,14221.94,14171.98,4626.21360104047
2017-12-26 00:00:00+00:00,14171.98,16146.95,14171.99,15790.88,6544.077483550247
2017-12-27 00:00:00+00:00,14528.0,16490.0,15790.88,15367.08,6891.62123891041
2017-12-28 00:00:00+00:00,13500.0,15489.0,15360.01,14450.01,8739.527929520516
2017-12-29 00:00:00+00:00,14041.81,15105.34,14450.01,14565.05,6396.368892790293
2017-12-30 00:00:00+00:00,12500.0,14639.79,14600.0,12839.99,7965.957170741282
2017-12-31 00:00:00+00:00,12636.5,14280.26,12839.98,13863.13,5911.698509340288
2018-01-01 00:00:00+00:00,12952.5,13889.0,13863.14,13480.01,4396.912657790168
2018-01-02 00:00:00+00:00,13005.0,15275.0,13480.0,14781.51,7298.103503120378
2018-01-03 00:00:00+00:00,14628.0,15400.0,14781.52,15098.14,6253.2260440902755
2018-01-04 00:00:00+00:00,14240.01,15400.0,15098.23,15144.99,6851.2505682208
2018-01-05 00:00:00+00:00,14824.05,17178.0,15145.0,16960.01,6545.65634446026
2018-01-06 00:00:00+00:00,16251.01,17174.0,16960.01,17098.99,4611.15045132019
2018-01-07 00:00:00+00:00,15755.01,17115.01,17099.0,16174.22,4095.192187419997
2018-01-08 00:00:00+00:00,14000.0,16275.0,16174.22,14993.74,6870.608127820375
2018-01-09 00:00:00+00:00,14230.01,15384.0,14993.73,14480.99,5488.301337950146
2018-01-10 00:00:00+00:00,13550.01,14875.18,14481.0,14875.18,7173.280969080889
2018-01-11 00:00:00+00:00,12800.01,14970.0,14875.17,13308.06,7398.678360420339
2018-01-12 00:00:00+00:00,12900.0,14080.83,13308.06,13820.0,5265.467321100304
2018-01-13 00:00:00+00:00,13792.25,14500.0,13820.0,14187.95,3802.1596903700065
2018-01-14 00:00:00+00:00,13110.0,14332.85,14187.94,13656.23,3753.9548789001387
2018-01-15 00:00:00+00:00,13416.0,14253.0,13656.23,13590.0,3686.5830298499986
2018-01-16 00:00:00+00:00,9928.62,13643.66,13590.0,11570.01,12283.46136395139
2018-01-17 00:00:00+00:00,9017.41,12358.89,11570.01,11200.01,13452.515804901588
2018-01-18 00:00:00+00:00,10687.21,12122.5,11204.64,11305.53,8725.49199493112
2018-01-19 00:00:00+00:00,11050.0,11973.99,11280.0,11498.99,5692.1162230702075
2018-01-20 00:00:00+00:00,11498.99,12985.55,11499.0,12762.8,6015.329049250319
2018-01-21 00:00:00+00:00,11118.0,12762.8,12762.8,11518.17,5612.698910810127
2018-01-22 00:00:00+00:00,10025.0,11849.0,11518.17,10766.7,6792.366159100688
2018-01-23 00:00:00+00:00,9945.0,11370.0,10766.7,10824.94,6437.527411021031
2018-01-24 00:00:00+00:00,10457.0,11450.0,10824.95,11356.79,4909.174782870233
2018-01-25 00:00:00+00:00,10851.0,11690.0,11356.79,11118.0,4227.385601620424
2018-01-26 00:00:00+00:00,10305.0,11570.0,11118.0,11086.89,5971.5782266801725
2018-01-27 00:00:00+00:00,10850.0,11494.08,11086.88,11319.0,4366.991596480048
2018-01-28 00:00:00+00:00,11234.38,11695.0,11319.01,11536.0,4884.687572999978
2018-01-29 00:00:00+00:00,10840.0,11570.0,11536.0,11123.01,3993.4809011101333
2018-01-30 00:00:00+00:00,9714.84,11150.0,11123.01,9995.0,6827.752128190102
2018-01-31 00:00:00+00:00,9601.02,10299.95,9995.0,9975.0,4629.942407290207
