,Low,High,Open,Close,Volume
2017-12-06 00:00:00+00:00,97.77,103.9,101.01,100.01,191667.39334850185
2017-12-07 00:00:00+00:00,95.01,102.48,100.01,97.96,224242.0023446891
2017-12-08 00:00:00+00:00,95.8,144.44,97.95,128.97,371962.6753115291
2017-12-09 00:00:00+00:00,128.96,198.97,128.96,160.95,371728.17876931035
2017-12-10 00:00:00+00:00,135.47,160.94,160.94,150.66,163966.33382284018
2017-12-11 00:00:00+00:00,150.1,235.0,150.63,218.49,294845.1209638324
2017-12-12 00:00:00+00:00,213.5,420.0,218.57,352.07,318033.54454153875
2017-12-13 00:00:00+00:00,275.01,372.5,352.07,312.89,291162.16840454587
2017-12-14 00:00:00+00:00,256.28,324.31,312.89,283.8,236027.82630956985
2017-12-15 00:00:00+00:00,252.24,322.9,283.8,303.79,239645.53579343238
2017-12-16 00:00:00+00:00,280.05,314.97,303.86,306.87,134028.68513065059
2017-12-17 00:00:00+00:00,303.36,334.82,306.87,324.74,116207.79407795766
2017-12-18 00:00:00+00:00,306.13,366.9,324.75,359.19,173859.54290458534
2017-12-19 00:00:00+00:00,324.69,380.0,359.4,350.78,225957.9157109863
2017-12-20 00:00:00+00:00,275.0,350.66,350.66,305.55,226206.24533868695
2017-12-21 00:00:00+00:00,291.14,327.99,305.59,311.0,170801.79902240384
2017-12-22 00:00:00+00:00,144.0,311.83,311.0,267.79,371137.5882064855
2017-12-23 00:00:00+00:00,261.07,321.72,267.8,293.03,218880.75208341618
2017-12-24 00:00:00+00:00,254.06,295.58,293.02,278.8,168732.25838688554
2017-12-25 00:00:00+00:00,271.13,287.4,278.81,273.52,104961.48156030993
2017-12-26 00:00:00+00:00,273.18,286.98,273.53,280.14,124649.67142920964
2017-12-27 00:00:00+00:00,252.81,286.45,280.14,264.4,141886.1652663598
2017-12-28 00:00:00+00:00,224.0,266.0,264.39,251.18,185372.98323124213
2017-12-29 00:00:00+00:00,236.51,259.26,251.19,245.8,145173.7748826498
2017-12-30 00:00:00+00:00,206.13,245.92,245.79,216.03,173180.5064081023
2017-12-31 00:00:00+00:00,210.0,237.88,216.03,227.17,143095.0407550402
2018-01-01 00:00:00+00:00,217.66,232.24,227.18,225.22,93080.48398720929
2018-01-02 00:00:00+00:00,225.21,261.99,225.22,253.31,167001.3112401483
2018-01-03 00:00:00+00:00,240.85,258.54,253.3,244.99,153234.7551452222
2018-01-04 00:00:00+00:00,226.79,245.0,244.99,238.91,172821.19879210065
2018-01-05 00:00:00+00:00,236.24,251.94,238.91,246.23,146821.24668782137
2018-01-06 00:00:00+00:00,245.02,304.0,246.23,279.41,189632.84722570257
2018-01-07 00:00:00+00:00,265.24,286.95,279.42,272.13,129264.13089786895
2018-01-08 00:00:00+00:00,231.43,273.67,272.13,255.15,174453.3661910933
2018-01-09 00:00:00+00:00,238.75,258.75,255.21,246.89,140666.3517123793
2018-01-10 00:00:00+00:00,232.51,249.58,246.9,248.81,152722.7832838201
2018-01-11 00:00:00+00:00,219.08,253.0,248.82,226.91,170098.04049270044
2018-01-12 00:00:00+00:00,220.52,241.97,226.91,235.52,122448.01829647114
2018-01-13 00:00:00+00:00,235.51,263.0,235.52,258.0,120275.2922737992
2018-01-14 00:00:00+00:00,233.83,268.0,258.01,237.89,114872.79878774018
2018-01-15 00:00:00+00:00,231.12,244.18,237.89,232.51,80883.18088270961
2018-01-16 00:00:00+00:00,146.61,233.21,232.51,191.13,232774.64178089498
2018-01-17 00:00:00+00:00,135.0,215.03,191.13,188.99,303225.5317998883
2018-01-18 00:00:00+00:00,176.4,211.0,189.0,192.6,224962.23303776566
2018-01-19 00:00:00+00:00,187.1,203.0,192.59,192.5,128640.40778545976
2018-01-20 00:00:00+00:00,192.5,214.83,192.5,210.91,114363.59102361057
2018-01-21 00:00:00+00:00,183.12,211.08,210.91,191.25,106780.82594750999
2018-01-22 00:00:00+00:00,165.5,194.7,191.25,179.42,132621.62146583173
2018-01-23 00:00:00+00:00,165.01,186.03,179.43,178.27,112048.31515043095
2018-01-24 00:00:00+00:00,172.23,184.49,178.27,180.6,88448.90891706993
2018-01-25 00:00:00+00:00,175.0,184.75,180.59,178.86,78286.0194784599
2018-01-26 00:00:00+00:00,166.15,181.71,178.86,175.71,86786.0840945396
2018-01-27 00:00:00+00:00,173.96,182.0,175.71,179.65,65669.13095259956
2018-01-28 00:00:00+00:00,178.66,192.47,179.65,191.12,78415.72466513966
2018-01-29 00:00:00+00:00,175.56,191.12,191.12,179.57,70859.34866489908
2018-01-30 00:00:00+00:00,158.56,179.89,179.57,164.25,104145.36357162088
2018-01-31 00:00:00+00:00,155.2,166.43,164.24,161.9,97809.0981373294
2018-02-01 00:00:00+00:00,125.0,164.9,161.9,140.6,191704.1726082956
2018-02-02 00:00:00+00:00,100.2,141.34,140.51,130.69,323280.4620304374
2018-02-03 00:00:00+00:00,120.12,166.5,130.63,160.97,263237.8844267089
2018-02-04 00:00:00+00:00,137.0,175.0,161.1,147.5,310538.1740748434
2018-02-05 00:00:00+00:00,112.0,153.86,147.51,124.98,256189.0387294536
2018-02-06 00:00:00+00:00,104.24,147.9,124.97,141.68,340776.11346694
2018-02-07 00:00:00+00:00,130.69,160.0,142.0,137.8,251087.50687405196
2018-02-08 00:00:00+00:00,136.69,150.85,137.81,149.01,130871.16383513148
2018-02-09 00:00:00+00:00,142.15,164.11,149.09,164.1,135216.39936901137
2018-02-10 00:00:00+00:00,148.13,169.48,164.11,155.08,163710.91567282067
2018-02-11 00:00:00+00:00,142.26,155.78,155.08,149.26,99687.80008264112
2018-02-12 00:00:00+00:00,149.25,163.27,149.26,161.5,96863.85834666056
2018-02-13 00:00:00+00:00,153.4,162.0,161.49,158.91,72102.29455753979
2018-02-14 00:00:00+00:00,158.91,218.99,158.91,211.85,303639.98840157065
2018-02-15 00:00:00+00:00,206.25,237.72,211.86,221.22,272914.8894500126
2018-02-16 00:00:00+00:00,210.55,234.75,221.19,228.24,174256.5346160704
2018-02-17 00:00:00+00:00,225.03,233.0,228.24,229.9,96006.55164697011
2018-02-18 00:00:00+00:00,212.45,232.75,229.9,214.5,141745.71496708033
2018-02-19 00:00:00+00:00,213.5,225.95,214.31,222.1,87661.73040832015
2018-02-20 00:00:00+00:00,221.5,251.9,222.11,229.5,209122.51244808966
2018-02-21 00:00:00+00:00,215.55,229.5,229.5,227.2,31621.17247082996
